"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"TMA7"	0.148062770329784	1.55206051855455	12.9878580227804	1.76201126403292e-38	2.04007866663812e-36	72.2847171433369
"CXCR4"	0.2022643591133	2.31221126727253	12.944033233723	3.11204309012989e-38	3.58714833522305e-36	71.7192023345713
"RPL36"	-0.134316258710958	2.79850997701774	-12.9276927316418	3.84544453678916e-38	4.41290283458526e-36	71.5088291242236
"RAB9A"	-0.0902608551706964	0.262457642931124	-12.8894564082472	6.30301283111243e-38	7.20126157598682e-36	71.0175901703677
"RPS10"	0.156689051398741	0.876492076426422	12.8636386799746	8.79221852239026e-38	1.00011485692189e-35	70.6867135346732
"PCSK7"	0.0844247186870089	0.243117006394407	12.8612907791605	9.06212417131948e-38	1.02631524184791e-35	70.6566557419017
"HCLS1"	0.123324879632467	0.651017746648279	12.8465319556778	1.09577315802832e-37	1.23560334145498e-35	70.4678379507807
"HSPA4"	-0.0911331773106084	0.294285933768548	-12.837963617341	1.22340048183102e-37	1.37354508641937e-35	70.3583169893983
"AC016831.7"	0.0696259192446151	0.141505074045188	12.8327141457139	1.30878323598002e-37	1.46307298384232e-35	70.2912537187061
"MYADM"	-0.13993589327467	0.710766229358939	-12.8177444481659	1.58618652116704e-37	1.76556855907585e-35	70.1001614208286
"IKZF3"	0.0907691454627109	0.290050555202543	12.8024805596554	1.92922681515552e-37	2.13822638679737e-35	69.9055412006232
"PITHD1"	-0.0966000589356678	0.352905156855278	-12.759769210154	3.33260769350841e-37	3.67792257579321e-35	69.3621765154622
"RPL22L1"	-0.132881681565166	0.757431684551844	-12.7251687779869	5.18242660792252e-37	5.69517941001994e-35	68.9233161106858
"ANXA6"	0.10865956526775	0.469243308891089	12.7234137510998	5.29963065148336e-37	5.79940594709793e-35	68.9010873925586
"GLA"	-0.0798716368252537	0.199235392280369	-12.6993479913654	7.19937769537619e-37	7.845204223932e-35	68.5965830944714
"UBE2L6"	0.116825468514558	0.542917922059591	12.6874224932044	8.37788917931048e-37	9.09123664708859e-35	68.4459012983758
"SLF1"	0.0699252647901186	0.167093998588186	12.6710181300589	1.03181722842477e-36	1.11500749246652e-34	68.2388570439729
"CD96"	0.125655255717051	0.672152187441588	12.6532721205761	1.29223341161253e-36	1.39062545768344e-34	68.015178344138
"CTSD"	0.121794498534221	0.596641563613378	12.6265207623587	1.81310839971911e-36	1.94309778292211e-34	67.6785792243999
"ID3"	-0.100070735978207	0.29689112478207	-12.6160945678178	2.06854975628454e-36	2.20772995593578e-34	67.5475827418899
"CKS2"	-0.129397956730511	0.627566799024986	-12.6007546246696	2.51073943843646e-36	2.66868964491187e-34	67.3550440271637
"HLA-DRB5"	0.129403771676905	0.549842431429404	12.5594501031221	4.22521042115862e-36	4.47268703154076e-34	66.837765895332
"ARL6IP5"	0.136343059670071	0.94114464880106	12.4942029156177	9.58176940907744e-36	1.01017556757896e-33	66.0240705887747
"SEPT7"	0.131100769261213	0.843687954839262	12.4933203041905	9.68820955584538e-36	1.01726200336376e-33	66.0130923669621
"CD99"	0.145871618732323	1.14632128190614	12.4916041969517	9.89854139542194e-36	1.0351559318156e-33	65.9917490402414
"AREG"	-0.143678687308978	0.567663526401216	-12.4877382913007	1.0389131442526e-35	1.08209688338117e-33	65.943679190226
"SLFN5"	0.0980460918148251	0.368625814956336	12.4682921553762	1.32481909573231e-35	1.3743673299127e-33	65.7021036546319
"C14orf2"	0.109245290133639	0.503720613976631	12.451451869384	1.63476783628486e-35	1.68915154717322e-33	65.4932015638103
"RHOB"	-0.097467552116241	0.31245148643516	-12.3980988679624	3.17622804475264e-35	3.26886802939126e-33	64.8332106080241
"NANS"	-0.0763116614250122	0.216112017498636	-12.3188197426981	8.47811282806111e-35	8.69090340694723e-33	63.8576951237755
"C4orf3"	0.123788370446346	0.764326548649993	12.3181157219069	8.55211715741848e-35	8.73225033376568e-33	63.8490600622042
"IGLC2"	0.0771867072631793	0.171959460171946	12.3010041934053	1.05620532554402e-34	1.0742229458033e-32	63.6393316250613
"RPL34"	0.097333074365255	3.57189608430041	12.2968128341778	1.11220404989588e-34	1.12675828258007e-32	63.5880040555728
"RP11-291B21.2"	0.103683497184581	0.294051733253325	12.2661345015727	1.62246793710591e-34	1.63730373341797e-32	63.2128438217255
"AMD1"	-0.127587357208655	0.708839755800728	-12.2150612114976	3.03598948473207e-34	3.05187547622194e-32	62.5903379150102
"ITGB2"	0.12218629523653	0.682215977020448	12.1258353055909	9.01653581702605e-34	9.0287203248869e-32	61.5089891031199
"ZNF10"	-0.0700495600272266	0.176962649091839	-12.1064390147199	1.14118751213445e-33	1.13833454335411e-31	61.2749612512937
"PIM3"	-0.108427985103636	0.478255498592852	-12.0922241724754	1.35593823239528e-33	1.34736620908703e-31	61.1036865745607
"CD3E"	0.150058613283542	1.73814585988606	12.0849780665746	1.48039910667749e-33	1.46542560426263e-31	61.0164550058498
"IGKC"	0.104179881349521	0.347065967503458	12.0045815002443	3.90871959941721e-33	3.85447311068005e-31	60.0520877811082
"BLOC1S1"	0.0810896195082568	0.27175716164903	11.9934044321831	4.47133120326805e-33	4.39257480139231e-31	59.9185228426663
"GSTK1"	0.126052046122934	0.864642732462438	11.9684167585792	6.03684086087719e-33	5.90813085761697e-31	59.6203687249331
"ARPC5"	0.110243791796093	0.56921406270948	11.9645582760545	6.32291879004005e-33	6.16484582028905e-31	59.5743840963695
"CHMP1B"	-0.109424939604	0.462268056510407	-11.9252619020871	1.01237925425176e-32	9.83372882360272e-31	59.1068952840166
"FCER1G"	-0.077481067912628	0.165540041515753	-11.8949196468112	1.45458152724622e-32	1.40763328019145e-30	58.7469726898297
"SOD2"	-0.095756162132225	0.369355271725976	-11.8928895890692	1.49023450981183e-32	1.4367744242368e-30	58.7229244212552
"EIF4A3"	-0.101044074053707	0.42101725331345	-11.8909858340564	1.52445731387008e-32	1.4643259420452e-30	58.7003760468156
"UBB"	-0.153130922494881	2.19328241234064	-11.8903924764224	1.5352824876007e-32	1.46928233638096e-30	58.6933489573648
"ZYX"	0.109312869719028	0.53120856441025	11.8836631996465	1.66352391237985e-32	1.58615781866072e-30	58.6136789836245
"RGL4"	0.0562320320477736	0.125704285015726	11.855465028004	2.327099376399e-32	2.21074440757905e-30	58.2803186853025
"CHST12"	0.0837735539207808	0.280527465755366	11.8395080659043	2.81295685683006e-32	2.66255606138276e-30	58.0920226823032
"BTG1"	-0.136231082775576	3.22668567657952	-11.80775803887	4.09912190041834e-32	3.86584459953999e-30	57.7181129929158
"CHD2"	-0.11002330395763	0.555182993668934	-11.7733805194534	6.15555327582464e-32	5.78421283364174e-30	57.3143833023157
"RPL35"	0.117481558392189	2.58326777510798	11.7676499153299	6.58647014054077e-32	6.16679072544855e-30	57.247196629548
"RPS18"	0.0903534557382683	3.84029242536301	11.762896208565	6.96655974410223e-32	6.49919881162918e-30	57.1914879087518
"IL16"	0.0773485406220686	0.25087725158733	11.7616305048814	7.07138110685269e-32	6.5733429751335e-30	57.1766588833371
"RPS14"	0.0834467981971332	3.70104101740242	11.7402708373887	9.09609881105344e-32	8.42526152373825e-30	56.9266471096048
"SDCBP"	-0.13589935082441	0.886978544960228	-11.7177888907288	1.1850634385733e-31	1.09375872880421e-29	56.6639862439305
"TSPYL2"	-0.110648101631068	0.509624362161935	-11.7075129469857	1.33715462738927e-31	1.2297555057213e-29	56.5440967694839
"PHLDA2"	-0.0591660491520581	0.119790515241157	-11.7056423075691	1.36685676753378e-31	1.25263004473458e-29	56.5222832402168
"C12orf75"	0.0993831195791633	0.420367396531198	11.6942752154255	1.56195993150277e-31	1.42638840927903e-29	56.3898059175274
"PARK7"	0.124707394253235	0.838506077069847	11.6872541051486	1.69603348379339e-31	1.54339047025199e-29	56.3080424660007
"SUSD3"	0.0712616887092069	0.22269760923564	11.6470988061964	2.71378930374312e-31	2.46091348225797e-29	55.841355173355
"TUBB2A"	-0.0788792952092601	0.243202709140856	-11.6452195836642	2.77404112498612e-31	2.50678594343258e-29	55.8195537738475
"COX6C"	0.125695904272787	0.956013048931364	11.6201716235569	3.71606896898481e-31	3.34639752467434e-29	55.5292985398643
"RPS21"	-0.123461880723661	2.59444314827351	-11.5820831190356	5.78956799868278e-31	5.19558636836809e-29	55.0891182808948
"PMAIP1"	-0.107902747945847	0.460657887674868	-11.5263954444534	1.1042593325345e-30	9.8755054445801e-29	54.4481295808193
"HBP1"	-0.0911349659347246	0.375120476133658	-11.5094006866374	1.34396479205009e-30	1.19779130178073e-28	54.2531233117627
"DNAJB6"	-0.131434290374914	0.964780887167645	-11.4906037593548	1.66958507438199e-30	1.48290030493483e-28	54.0377706383466
"TRBC2"	0.140682626489725	1.07665363423327	11.4860864889193	1.75885153965625e-30	1.55685374337832e-28	53.986069229382
"ARF4"	-0.106480032742579	0.577273987610409	-11.4465630751043	2.77188498078143e-30	2.4451985366179e-28	53.5345733620546
"SELPLG"	0.0852244047708857	0.324203375098507	11.4425285235653	2.90337583630295e-30	2.55251024794973e-28	53.4885715301596
"KLRF1"	-0.0444840991625875	0.0600266044107869	-11.3923693203417	5.15898365788835e-30	4.51485336355337e-28	52.918001841918
"CD27"	0.116897432439925	0.619584098371329	11.3921781056286	5.17027742037922e-30	4.51485336355337e-28	52.9158315015355
"TPM3"	0.125803153986691	1.03150774444976	11.3671116609828	6.88453932900642e-30	5.99162843952287e-28	52.6316334109591
"DDX46"	0.085966354450306	0.356687808061183	11.3542690181374	7.97052183519257e-30	6.91356133096051e-28	52.4862669580782
"CTSA"	0.087804671847107	0.361065797118558	11.3504953088831	8.32080295393444e-30	7.19333415367632e-28	52.4435831801808
"MIAT"	0.0519202785330974	0.108578178566501	11.3242708379412	1.12149957900454e-29	9.66315334932985e-28	52.1473517083168
"RP11-138A9.1"	0.0747882554547041	0.217791120367098	11.309183532529	1.33120964519345e-29	1.14320934265206e-27	51.9772338188648
"HLA-DQB1"	0.0933414947575494	0.380638291176949	11.304291572716	1.40722870629608e-29	1.20450417484452e-27	51.9221225436928
"GEM"	-0.0830808730344142	0.222406950819209	-11.3033144108307	1.42292183891759e-29	1.21393019382657e-27	51.9111169825488
"TAGAP"	-0.126639816837916	0.766033039919505	-11.2670931115718	2.14499352906314e-29	1.82394777627057e-27	51.5038307404716
"CIRBP"	-0.128631731989683	1.23019180474168	-11.2343237693375	3.10600378428119e-29	2.63249046226577e-27	51.1364777591145
"COMMD8"	0.0633758804857639	0.186836504241944	11.2312760750163	3.21463445083497e-29	2.71568548802622e-27	51.1023662909321
"CTSW"	0.127997677587927	0.686704810758225	11.229704347413	3.27212136933344e-29	2.75527492576827e-27	51.0847782437481
"COTL1"	0.140647055903538	1.21083490913482	11.1881055687603	5.22617411281017e-29	4.38643448594601e-27	50.6201651872497
"ITGB1"	0.103594167550778	0.550660742825207	11.1613576809133	7.05586891098633e-29	5.90303097440098e-27	50.3223246883153
"NDFIP1"	-0.107374694662085	0.645311096652388	-11.1600433715634	7.16058425051282e-29	5.97137467964791e-27	50.3077079623243
"FOSB"	-0.144914916912011	1.07370901491445	-11.1414508772667	8.81812755586287e-29	7.33006853081101e-27	50.1011197978639
"ATP6V0E1"	0.117810401064633	0.939430847362783	11.1361070841587	9.36137415820733e-29	7.75678079211205e-27	50.0418061885438
"EID1"	0.0976125550059373	0.499564423143062	11.1319966541181	9.80171697697309e-29	8.0957812037515e-27	49.9962015581622
"NDUFB8"	0.0611020333140489	0.164168972222033	11.110788593577	1.24218402599695e-28	1.02273151473749e-26	49.7611668135508
"SF1"	-0.118506757033233	0.869371943610757	-11.1061502704854	1.30816236773522e-28	1.07364528503838e-26	49.709822691268
"ARPC2"	0.135318599924445	1.52599091971306	11.0420840704662	2.66787842282218e-28	2.18269485476004e-26	49.0028167669515
"PLP2"	0.115601833640891	0.795154504614008	11.0358710805122	2.85816939376669e-28	2.33102588765217e-26	48.9344690285229
"ATP5L"	0.125042390278384	1.59376812674303	11.0232275679615	3.28797603561714e-28	2.67315543836146e-26	48.7954984889489
"REEP5"	0.0979114299948009	0.524886429285661	11.0198116647499	3.41471373695875e-28	2.76751877400079e-26	48.7579799023852
"BTN3A2"	0.0866049033732091	0.381114929393299	11.0113451936082	3.75011507807052e-28	3.02988269625417e-26	48.6650381618885
"COX7C"	0.124983382763875	1.61487981206285	11.0069632429209	3.93633880794076e-28	3.17046419204794e-26	48.6169626117796
"CMTM3"	0.0700432648483712	0.249149400761928	10.9639354169571	6.32897934607992e-28	5.08179812199946e-26	48.1459022882686
"PTPN7"	0.0914922601839423	0.426861547969172	10.9296061867642	9.2323997557357e-28	7.39019406373473e-26	47.7713866678157
"CLEC2B"	0.132530414938996	0.910036993277236	10.9182356912067	1.04596567249925e-27	8.34680606654405e-26	47.6475971122031
"RHBDD2"	-0.0896196313772667	0.403145945547703	-10.8839295305863	1.52307000723363e-27	1.21168161465044e-25	47.2748845728415
"RPL41"	0.08317352870355	3.71073298109638	10.8606780150458	1.96357481667531e-27	1.55734901744569e-25	47.0229354253078
"LAPTM5"	0.128773464550973	1.4126048118804	10.841446002204	2.42174527285195e-27	1.91487694059193e-25	46.8149452729629
"NKG7"	0.171882067936983	1.0825687213843	10.8393889094192	2.47663110117282e-27	1.95232302762666e-25	46.792719926121
"PRNP"	-0.103643216944496	0.511820518737266	-10.8295395729924	2.75700243872074e-27	2.16675328024917e-25	46.6863632696138
"GPCPD1"	-0.0710412057299459	0.238681164224082	-10.8255329395176	2.87986413419654e-27	2.25647360484554e-25	46.6431256883172
"GLIPR2"	0.0770053148122129	0.299225731740784	10.8075143748929	3.50300593620502e-27	2.73303485480451e-25	46.4488748110978
"GAPDH"	0.138381435854553	2.7387588941477	10.8073527829411	3.50915984827415e-27	2.73303485480451e-25	46.4471342076509
"MT1F"	0.0591697922818466	0.163458948562164	10.7692901002575	5.3020788819256e-27	4.11704837732756e-25	46.0378585288977
"BRD2"	-0.116020410928509	0.850491678265693	-10.7676207692649	5.39874954782195e-27	4.17959909023171e-25	46.0199415877969
"HLA-A"	0.126443300017059	3.00617861121072	10.7610354264263	5.79745252538178e-27	4.47490866802906e-25	45.949287968211
"CHORDC1"	-0.0974076023165129	0.483025182859802	-10.7570932072671	6.04996048010801e-27	4.6559562329852e-25	45.9070127579553
"SLBP"	-0.0890558606959858	0.423060312423743	-10.7528571791045	6.33345100178544e-27	4.85970567252383e-25	45.8616039758578
"SNHG15"	-0.0822575479203238	0.342376604492683	-10.716656742839	9.3602408373677e-27	7.16099841053485e-25	45.4742722942361
"ARHGAP30"	0.0666163902519744	0.228785574646812	10.7076294649108	1.0315840856582e-26	7.86886272398392e-25	45.3778857933111
"RPS13"	-0.0882318416273506	3.32324252086668	-10.6539380544738	1.83604677150655e-26	1.3964185636077e-24	44.8062764698624
"ESYT1"	0.0455305344288626	0.103854932241679	10.6150517673122	2.7826243067961e-26	2.11015676598704e-24	44.3940679263962
"DDX5"	0.133407583326387	1.68622336452082	10.6091810575134	2.96250811869492e-26	2.24001889382953e-24	44.3319664139204
"OST4"	0.119264555403831	1.31585093340253	10.5991767744528	3.29598870476811e-26	2.4849263679698e-24	44.2262178030893
"SHISA5"	0.0914364910894093	0.472938419434529	10.5706837245315	4.46367640549044e-26	3.35552021960564e-24	43.925579949232
"SCGB1B2P"	0.0490667938964931	0.0776564994167952	10.569693130865	4.51092307015939e-26	3.38123670013248e-24	43.9151423917606
"ID2"	0.120366322963396	0.772576663366337	10.5429586831707	5.99124806352098e-26	4.47789678753362e-24	43.633817442122
"RPL39"	-0.0832626628753561	3.65062272061846	-10.5389766627075	6.24955712127786e-26	4.65753632012475e-24	43.5919754605247
"LINC-PINT"	-0.117989034889393	0.826538996218003	-10.5340473832341	6.58464994533113e-26	4.89320619862931e-24	43.5402016950684
"B3GNT2"	-0.0673895091591764	0.228810130219755	-10.5236721795026	7.34925337048826e-26	5.4457967475318e-24	43.4313063230641
"UBE2L3"	0.0876456584241097	0.464811051740034	10.44490222084	1.68643974987455e-25	1.24609159296286e-23	42.6080357292743
"RPL36A"	0.114057044597278	0.878919215658254	10.4369624166828	1.83309270334184e-25	1.35060395628326e-23	42.5253932288227
"SRP14"	0.119179761202831	1.50477583506884	10.4234508470888	2.11226865997994e-25	1.55188916987478e-23	42.3848998437967
"ZBTB10"	-0.042676931695483	0.0892551018336291	-10.4057951776608	2.54143445945353e-25	1.86192380525219e-23	42.2015886675826
"PAF1"	-0.0629617717238044	0.210994368620551	-10.4030094820264	2.61662285039144e-25	1.91160883450428e-23	42.1726942031001
"GPX4"	-0.108442438720652	0.809099927138669	-10.3957872064451	2.82198139432754e-25	2.05584515342373e-23	42.0978173794426
"DBI"	0.105334268516985	0.735856827541623	10.3609318569224	4.060691391507e-25	2.94997286383009e-23	41.737181667899
"RPL9"	0.096395234471842	3.06628836593495	10.3600597369315	4.09777232841654e-25	2.96859567981796e-23	41.728173593417
"TSC22D2"	-0.066865251584949	0.221022586846138	-10.3546667769081	4.33463991945108e-25	3.13144530114105e-23	41.6724867752312
"TUBA1B"	-0.128930165297586	1.13861381873373	-10.3397425694475	5.06321189806943e-25	3.64762223823419e-23	41.5185320838796
"MYC"	-0.0620022775977558	0.160847992027875	-10.3186049280471	6.3070734302611e-25	4.53113433279284e-23	41.3008586868493
"GPSM3"	0.106943556918543	0.806139843107273	10.3045805906148	7.2949047134918e-25	5.22633573879585e-23	41.1566817262449
"BIN2"	0.0819733451540457	0.39302975758574	10.2894401439731	8.53387427630502e-25	6.09713579493032e-23	41.0012494041627
"RPS25"	0.0812208533603453	3.36012993082931	10.2762910664761	9.77761852491967e-25	6.96655319900527e-23	40.8664448502282
"IFITM3"	-0.102481474509897	0.550208640965611	-10.2596988612826	1.16061130124704e-24	8.24669975283339e-23	40.6965858057478
"IL1R2"	-0.0270075589914853	0.0349561417033232	-10.2523143329078	1.25252215052878e-24	8.87545409124694e-23	40.6210760551328
"ATP5J2"	0.0926732775029912	0.554535548489097	10.2512656337411	1.26614651557503e-24	8.94755037641375e-23	40.6103570697156
"AZIN1"	-0.0714958795936442	0.278020589186119	-10.2419528833355	1.39375955521798e-24	9.82259621320066e-23	40.5152172080038
"ABRACL"	0.104868994278714	0.782199785243624	10.2407556023021	1.41106421697599e-24	9.91760175264831e-23	40.502991916938
"BACH2"	-0.0462472301963712	0.105735444179889	-10.2398714584349	1.42397948937754e-24	9.98132650189366e-23	40.4939649433026
"TRAPPC1"	0.0948650444559444	0.595823281279369	10.1907684079788	2.35906199709063e-24	1.64911786777751e-22	39.9938466054474
"IER2"	-0.126585118095908	1.0841491049344	-10.1874720697357	2.44016973832651e-24	1.70123124095425e-22	39.9603587415053
"CHMP4A"	0.0559691497519268	0.163533420088425	10.1690945753137	2.94565398682608e-24	2.04813769834677e-22	39.7738571380241
"DDIT3"	-0.0756805420693699	0.301014068594241	-10.1580772914774	3.29707407917194e-24	2.28635337548995e-22	39.6622101642338
