"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"HIST1H3A"	0.00299598865038143	0.0121383781361904	0.860362552628853	0.389620282903523	0.620040623249854	-11.1638181939434
"U73166.2"	0.00139470187985525	0.00340061033650002	0.860263725577386	0.389674741347394	0.620089238976848	-11.163903219401
"PPP1R9A"	0.00241954339303097	0.00892677855301069	0.860061076309359	0.389786425292329	0.620228906065191	-11.1640775373458
"LCN12"	-0.000671878343078351	0.000943330432435051	-0.859705598517185	0.389982383029325	0.62050264440893	-11.1643832184833
"S1PR3"	-0.00173395159330843	0.00362421136447025	-0.859641089052269	0.390017950402818	0.620521167026383	-11.1644386776781
"MAL"	0.00174011554905887	0.00515566109455484	0.859551728361757	0.390067222789065	0.620560142617948	-11.1645154947539
"KB-1471A8.1"	0.000841504535178046	0.000778260583243281	0.859509872539676	0.390090302876437	0.620560142617948	-11.164551472504
"TRAIP"	0.00161415528501554	0.00408777374845585	0.859196265121463	0.390263258321848	0.62079720342107	-11.1648209823602
"TSPAN13"	0.0146754510713237	0.356319163022129	0.858940661408541	0.390404259024257	0.620955350914319	-11.1650405719051
"RIPK1"	0.00472189267095154	0.0362080920436614	0.858929234935269	0.390410563023285	0.620955350914319	-11.1650503868807
"PRTG"	-0.000836580662511604	0.000988087517445695	-0.85875264837752	0.39050799390591	0.621072227997166	-11.1652020524954
"TUFT1"	-0.00330239001017232	0.0142891413980299	-0.858628818639046	0.390576325251853	0.621140014179778	-11.1653083880506
"CTC-529I10.1"	0.000608196657717733	0.000581884204344588	0.858588608984843	0.390598515182495	0.621140014179778	-11.1653429137434
"RP5-940J5.6"	0.000972405993566054	0.000973551128825831	0.858236679370214	0.390792762274842	0.62141080868167	-11.16564502626
"MKS1"	0.0028791959355877	0.0133671963610477	0.857418210242491	0.391244742164342	0.622091373185716	-11.1663471588045
"LINC01550"	0.00114011902694822	0.00221848009558841	0.856189124107084	0.3919240714234	0.623133324691385	-11.1674002854857
"ZFP41"	0.0019954760664973	0.00548188117204832	0.855991212395665	0.392033526245312	0.623269141370205	-11.1675697224107
"SFXN5"	-0.00307998980336635	0.0146745861093679	-0.85575122302339	0.392166276942828	0.623441975757769	-11.1677751304873
"CCDC157"	-0.00260912483774887	0.00918883403700598	-0.855580217804426	0.392260885527225	0.623554156674752	-11.167921459555
"RP11-973H7.4"	0.000575893245395316	0.000402259566598207	0.854557601749087	0.392826936439058	0.6244157021664	-11.1687959013278
"U47924.31"	0.00119514581471498	0.00226245740766598	0.854472751136631	0.392873926222702	0.624452122117164	-11.1688684103411
"TMPRSS6"	-0.000703545403695989	0.000735708999000961	-0.854278247688816	0.392981653975744	0.62456718570551	-11.1690345959229
"FOXF1"	0.000528044683063025	0.000369029508153265	0.854255087831559	0.392994482495786	0.62456718570551	-11.1690543814034
"MRPS16"	-0.0102971996090844	0.198388143160546	-0.854208607776059	0.393020229116498	0.624569831013258	-11.1690940877257
"PLS3"	-0.00186455664384089	0.00384319984660546	-0.853631538750454	0.393339969143971	0.625031312008886	-11.1695868781823
"CTD-2035E11.5"	0.000918546055627139	0.00142434546032201	0.85359752004859	0.393358823004012	0.625031312008886	-11.1696159181995
"CEP83-AS1"	0.00104891310700147	0.00156877249276842	0.853537216034311	0.393392246067085	0.625046125206754	-11.1696673937933
"RP11-93B14.9"	0.00158421846180429	0.00429797049773784	0.853192634448294	0.39358326091642	0.625293818225208	-11.1699614593901
"CBWD3"	0.00386155996974035	0.0222187857947741	0.853169009023276	0.393596359457356	0.625293818225208	-11.1699816169562
"RP4-635E18.6"	-0.000284396501867732	0.000280271822373503	-0.852989606848526	0.393695833234313	0.625413538829591	-11.1701346673703
"IFT122"	-0.0030306389464713	0.0137808802772695	-0.85292150351962	0.393733598721638	0.625435222811642	-11.1701927588111
"TMEM181"	-0.00427726484782765	0.0290679913814412	-0.852088374391748	0.39419577319367	0.626131025096634	-11.1709030340617
"SPDL1"	0.00296399185235233	0.0115843313502754	0.851947275216318	0.394274079802829	0.626217053076513	-11.1710232579225
"ZNF114"	0.00122133405298457	0.00191786359024409	0.851640895848378	0.39444414531067	0.626448800283664	-11.1712842405956
"LTF"	-0.00464776391356495	0.0248451059166757	-0.851541469910543	0.394499344344327	0.626498101498385	-11.1713689142714
"LNX1"	-0.00185295005334504	0.00425389288685416	-0.851480718864711	0.394533074252378	0.626503392960154	-11.1714206465539
"TNPO2"	0.0033994140688459	0.0174344396613963	0.851448452617505	0.394550989674887	0.626503392960154	-11.1714481212327
"RNF150"	-0.000451382448563683	0.000535981820751335	-0.851328200678018	0.394617762367118	0.626571058344019	-11.1715505064747
"NELFB"	0.00358703958551685	0.0206663899407624	0.850946574076841	0.39482971470535	0.62686921646056	-11.1718753363162
"TLR4"	0.00159432835192267	0.0034114434282617	0.850319859972169	0.39517793602456	0.627383678427826	-11.1724084618396
"AUNIP"	0.000526064572615158	0.000606466522832382	0.850013104619027	0.395348446247727	0.627615960912946	-11.1726692656001
"THAP10"	0.00101342759285626	0.00142409547515961	0.849821169909325	0.395455155935003	0.627720148142037	-11.1728324008655
"PANK1"	0.00119301873906141	0.00238580132569257	0.849807991871564	0.395462483149904	0.627720148142037	-11.1728436002123
"ADGRG5"	0.00519601702224432	0.0523345098048188	0.849583754782454	0.395587175393264	0.62787964466489	-11.1730341413387
"RP11-306O13.1"	0.000543921496194223	0.000550707136675236	0.849367379290467	0.395707518536242	0.628032219156565	-11.1732179545653
"RNASE4"	-0.00262052929964475	0.0121487891179908	-0.849162528076886	0.39582147252097	0.628174635285237	-11.1733919346601
"AC006160.5"	0.000438919511166469	0.000309596465245172	0.848874681726227	0.395981628277883	0.628390352406958	-11.1736363316105
"SHROOM1"	-0.00216675184271108	0.00743821445938903	-0.848767114273371	0.396041488125318	0.628446891491074	-11.1737276408696
"DNASE1L3"	-0.00258882301377005	0.00720163306220163	-0.848714988912116	0.39607049715704	0.628454471934404	-11.1737718836245
"AF127936.9"	0.000772030909193504	0.000963001696004513	0.848531095771601	0.396172848414363	0.628578418183439	-11.1739279460102
"RP11-161H23.5"	0.000890693961746095	0.000964783294649479	0.848366022648202	0.396264738429578	0.628685752197412	-11.1740680078402
"ZNF404"	0.000877863519109026	0.00108580839822876	0.848241253759709	0.396334201129312	0.628757493656025	-11.1741738541111
"CHIT1"	0.00132557844512826	0.00372305521376447	0.847710466093214	0.396629789207392	0.629187937066103	-11.1746239678562
"WWOX"	-0.00388886931785432	0.0282336657998518	-0.847239848837119	0.396891980512988	0.629565352575189	-11.1750228208378
"CTD-2020K17.4"	0.00322497454643585	0.0162590940279053	0.847158386785155	0.396937375445052	0.629598852190535	-11.175091838284
"CCDC127"	0.00445740365901622	0.0347542890501786	0.846953903264643	0.397051338200386	0.629741099328952	-11.1752650545127
"MYL9"	-0.00502512192130329	0.040017314571676	-0.846793362980179	0.397140824343884	0.629844510448152	-11.1754010175084
"IGLV3-22"	0.00874472605930485	0.0486721256768188	0.846545388006153	0.397279071031922	0.629992642729753	-11.1756109790791
"MOCOS"	-0.00147306466780716	0.00361462784773755	-0.84653868247171	0.397282809787743	0.629992642729753	-11.1756166558326
"BNC2"	-0.00123141196382978	0.00173348465302541	-0.846103140656332	0.397525697111272	0.630339261101788	-11.1759852793807
"PRAM1"	-0.00137526666120815	0.00193379181926512	-0.844912528170402	0.39819011931359	0.631354205807786	-11.1769919938383
"NOCT"	0.00349275970111055	0.0185690662115479	0.844561022752662	0.398386405053321	0.631626813489295	-11.177288935918
"PODN"	0.00114259093946926	0.00193639498529727	0.844259419971538	0.398554870893038	0.631855283123109	-11.1775436231549
"GSR"	-0.00422699187645612	0.0260016970453852	-0.84389234193585	0.398759967038873	0.632130368024903	-11.1778534779949
"GRAMD2"	-0.000867889760193752	0.000921775878583923	-0.843861623234693	0.398777133266066	0.632130368024903	-11.1778794018994
"CHKB-CPT1B"	0.000839579982184379	0.000969914637880301	0.843683048233285	0.398876933376204	0.6322499246493	-11.1780300849393
"RBM26-AS1"	0.00280522869996373	0.0130027037363581	0.84353466033379	0.398959874277322	0.632340382574805	-11.1781552716023
"ANK2"	0.00110071830134466	0.00200631279223708	0.843493709570234	0.398982765392485	0.632340382574805	-11.1781898156206
"ATP13A5"	-0.000876132897468418	0.00125411295462818	-0.843404593028013	0.399032583485333	0.632380693717819	-11.1782649840883
"WASIR2"	0.00122852501268892	0.00215476520522335	0.843339250917199	0.39906911353139	0.632399942529426	-11.1783200941334
"RGS7BP"	-0.000689333277532037	0.000519442348160539	-0.843241606716223	0.399123706079353	0.632411492394936	-11.1784024400578
"RP11-420L9.5"	0.0012835921409447	0.00205688494471856	0.84323898683381	0.399125170908822	0.632411492394936	-11.1784046493426
"ATL3"	0.00540057685680032	0.0472240351890933	0.843150835451035	0.399174460023691	0.632450951231867	-11.1784789813044
"MAP3K10"	0.00147881075624994	0.00369435324223519	0.843014121047143	0.399250909996366	0.63253343620988	-11.1785942477341
"PNMA6A"	-0.000431671262410711	0.000596598970082669	-0.8428789573092	0.399326501507393	0.632585555960445	-11.1787081883979
"RP4-777O23.3"	0.000324805539189506	0.000231484841712612	0.842868071225074	0.399332590020606	0.632585555960445	-11.1787173643815
"P2RY11"	0.00128411093075384	0.00254509081157344	0.842808323825939	0.399366007331534	0.632599853425966	-11.1787677239203
"RP11-440L14.1"	0.00235934564680044	0.00994637845775788	0.841913576707594	0.399866649525143	0.633335631898029	-11.179521456206
"BLMH"	0.00381042629808277	0.0271442407788103	0.841890885129658	0.399879351159831	0.633335631898029	-11.1795405611157
"MSRB3"	-0.00117860781893244	0.00236530632398065	-0.84083343392285	0.400471529700695	0.634234802319708	-11.1804302988436
"RBFOX3"	0.000327967346749337	0.000234654463970752	0.840594434100014	0.400605443919783	0.63440814484091	-11.1806312380068
"RP11-77K12.9"	-0.000883616610101589	0.00113451633621426	-0.840464019784787	0.400678527836657	0.634485139787746	-11.1807408597926
"RP11-2B6.2"	0.00314988642774622	0.0126465797695567	0.840388245898279	0.400720995048185	0.634513645923114	-11.1808045449032
"TXLNB"	0.00331325414153747	0.0203587568895577	0.840308619387488	0.400765624363862	0.634545571909449	-11.1808714618143
"ITGB1BP2"	0.000366607070837389	0.000262474267870075	0.840209765430231	0.400821034494009	0.634594562578727	-11.180954528359
"DAPK1"	-0.00191422457360065	0.00655038383610516	-0.84000514549338	0.400935743740317	0.634737426071611	-11.1811264385479
"CTD-2377D24.6"	0.000810175975028018	0.00141745714773739	0.839837649872263	0.40102965589763	0.634847349429594	-11.1812671278113
"COX16"	0.00887637886764893	0.141567502520901	0.839751829416393	0.401077779194947	0.63488477804083	-11.1813392025098
"COL11A1"	-0.000543814310506403	0.000885453931543033	-0.839489903174873	0.401224674184076	0.635078542872384	-11.1815591308108
"PRICKLE4"	0.0019813656063318	0.00551367742230273	0.839350328807763	0.401302964281671	0.635163699416888	-11.1816762974436
"WDR18"	0.00526506796757352	0.0516518680335692	0.839271644235103	0.401347104099932	0.63519479739011	-11.1817423411466
"HBB"	0.00490257936849614	0.0221068516321312	0.839110177448178	0.401437691526167	0.63529939771364	-11.181877848514
"MIB1"	-0.00394411449412051	0.0230479240855584	-0.837977136721643	0.402073704604887	0.63626710164914	-11.182827994203
"ADORA2A"	0.00316831542477787	0.0196484320573886	0.837862250439798	0.402138227799897	0.636330380597336	-11.1829242639084
"CFH"	0.00157028881215086	0.00400756521763562	0.837605732277069	0.40228231764808	0.636519547813005	-11.1831391673403
"IL18RAP"	-0.00103101670930206	0.00143199831253865	-0.837178503699879	0.402522366657943	0.636860516061112	-11.1834969409419
"RPP14"	0.00390544864628554	0.0260568453604116	0.836929898164141	0.402662091392217	0.637042721909178	-11.1837050464346
"NDRG1"	0.00595216855858442	0.0546100228852499	0.836620936444699	0.402835778868174	0.637278633948157	-11.183963589435
"IRF2BP1"	-0.00249230958737505	0.0103230527540421	-0.836501640356111	0.402902854974587	0.637345870312041	-11.1840633923413
"RP11-345P4.7"	-0.000564220179128713	0.000514820076843904	-0.836374324739169	0.40297444757163	0.637403697195749	-11.1841698886752
"ENOSF1"	-0.00501805950525838	0.0439016993728486	-0.836349221533367	0.402988564600682	0.637403697195749	-11.1841908849676
"RP11-585P4.5"	0.00157695267571256	0.0034470515196548	0.836156338005972	0.403097044394229	0.637517177687348	-11.1843521915051
"UTP11L"	0.00634213663943092	0.0700908997731534	0.836134240188157	0.403109473564481	0.637517177687348	-11.1843706693107
"RP11-634H22.1"	0.00270637070335517	0.0111787190971235	0.835841805724567	0.403273978300926	0.637738452880154	-11.184615151875
"ARHGAP44"	0.00164642772584131	0.00399238787758752	0.83524390267704	0.403610445093809	0.638231625724525	-11.1851147477322
"RP11-439L18.1"	0.000692353546382599	0.000500057191546091	0.835118249170509	0.403681177317663	0.63830455637932	-11.1852196958442
"SLC13A4"	0.000327683418971433	0.000236822229513707	0.834747564977362	0.403889884200484	0.638595631697832	-11.1855292060996
"RP11-312B8.1"	0.00107260172220014	0.00204319181191169	0.834503023747827	0.404027603981493	0.638774439725678	-11.1857333155279
"BAHD1"	0.0025532938521538	0.00992384480971429	0.834210719436494	0.404192259669408	0.638995809480408	-11.1859772125676
"FAM189A2"	-0.000391691147699832	0.000328205254440585	-0.833391596155277	0.404653887615005	0.639686613147334	-11.1866602292108
"RP11-466F5.8"	0.00173971183513211	0.00462525552879292	0.833289601156618	0.404711390341793	0.639738520662791	-11.1867452296142
"PI15"	0.00118491126912293	0.00190621054430053	0.833037202932004	0.404853708391819	0.639924483614202	-11.1869555280647
"RP1-179N16.6"	0.000659749707120611	0.000832584642290074	0.832825469959277	0.404973119889789	0.640055633243279	-11.1871318950584
"SEC31A"	-0.00999924920923063	0.185351076909861	-0.832802563471178	0.404986039773364	0.640055633243279	-11.1871509727656
"CACFD1"	0.00312799243793922	0.0171093377242314	0.832692637955216	0.405048044189763	0.640114619831912	-11.1872425171145
"CNKSR3"	-0.0016299510338929	0.00366020101250681	-0.832617822375035	0.405090247796333	0.640142309078595	-11.1873048155168
"TRIM24"	0.00370386519885197	0.0214700709454724	0.8322878318274	0.405276427443976	0.640397498675411	-11.1875795295226
"CECR2"	-0.00112472330254101	0.00195953406760326	-0.83206741409284	0.405400814938877	0.640555022263908	-11.1877629645494
"RP11-15I11.3"	-0.000590297840648482	0.000713155336908508	-0.831881086713376	0.405505982150295	0.640682159431489	-11.1879179911706
"FGF13"	-0.000674176832856499	0.000959920774508217	-0.831799574817984	0.405551994356868	0.640715824417968	-11.1879857991342
"SNX30"	-0.00170759929990295	0.00516412828793102	-0.831616850715942	0.40565515062754	0.640839759488654	-11.1881377791822
"NDUFA9"	0.00503720150763682	0.0414350082469393	0.83149996744516	0.405721144902305	0.640904975821737	-11.1882349788723
"MORC4"	-0.00279112764288454	0.0114752813039797	-0.831257408371233	0.405858118332183	0.641056427217927	-11.188436646504
"CTC-479C5.12"	0.00185299076234314	0.00527669385929758	0.831242645309553	0.405866455944414	0.641056427217927	-11.1884489188593
"TMEM241"	0.00349032169958574	0.020427178928802	0.831089379549817	0.405953020624936	0.641154106930621	-11.1885763139606
"CTC-367J11.1"	-0.000340398650012443	0.000321041163895822	-0.83092566028564	0.406045501638461	0.641261118316495	-11.1887123721114
"RP4-673M15.1"	0.00196291069833538	0.00646680161946734	0.830439710389082	0.406320076962885	0.641655677770957	-11.1891160607382
"POC1B-GALNT4"	0.00199312433227577	0.00476553725253349	0.830321862596498	0.406386680970742	0.641683353772865	-11.1892139237636
"MARVELD1"	0.00105427480808068	0.00167352176459076	0.830321145277846	0.406387086397506	0.641683353772865	-11.189214519396
"RP11-708J19.1"	-0.00336050391252293	0.0214754451288771	-0.829956332847361	0.406593308789201	0.641907697519188	-11.1895173782188
"ZNF28"	0.0028761465854527	0.0105803922365047	0.829915287555503	0.406616514917857	0.641907697519188	-11.1895514447403
"RP4-539M6.22"	0.00124804803580939	0.00286119011774644	0.829881400717615	0.40663567440576	0.641907697519188	-11.1895795686628
"MSANTD3"	-0.00306785753742328	0.0163251560811791	-0.829861725319675	0.406646799047393	0.641907697519188	-11.1895958974664
"CBWD2"	0.00707483457966243	0.0820596412744941	0.829850900422809	0.406652919615973	0.641907697519188	-11.1896048809879
"CDKN2B-AS1"	-0.00101832987753204	0.00225261521484491	-0.829755112750046	0.406707081883132	0.641954121394866	-11.189684369539
"FGL2"	-0.0066578660829199	0.0736746995946391	-0.829631054707876	0.406777235771813	0.641990438354016	-11.1897873043719
"STOM"	-0.00483253446342524	0.0357362361310011	-0.829626877681193	0.406779597974612	0.641990438354016	-11.1897907699132
"TMED5"	-0.011187756788001	0.244954556840462	-0.829473448253677	0.406866371449145	0.642088313468028	-11.1899180531766
"SMARCA4"	0.00635209050165306	0.0721137583898968	0.82937831818103	0.406920178714982	0.642102516325637	-11.1899969601549
"CALCRL"	0.00193417088432221	0.00489251758826034	0.829369993439743	0.406924887539162	0.642102516325637	-11.1900038647982
"CYFIP1"	-0.00338663806043453	0.0184311446291965	-0.82925327135994	0.406990913885754	0.6421336235109	-11.190100668237
"SUCO"	-0.00817362298897715	0.123587192916039	-0.829247603771533	0.406994120041341	0.6421336235109	-11.1901053683043
"RND2"	-0.000858564221276639	0.00113200310560773	-0.829188776376966	0.407027399596957	0.642147065426551	-11.1901541512987
"CNIH2"	0.000430734888840932	0.000382174276041148	0.828992764882813	0.407138298009357	0.642282953702717	-11.1903166701156
"RP11-403I13.5"	0.000775407425239628	0.000961372594891151	0.828927225048024	0.407175382833081	0.642302387554039	-11.190371002525
"RP11-547D23.1"	0.000737612101118507	0.00127649188695905	0.828866239524651	0.407209892471392	0.642317757039627	-11.1904215555615
"XXbac-BPG252P9.9"	0.00108445566184886	0.00196769023146742	0.828659896149577	0.407326668122522	0.642462880116622	-11.1905925732324
"MRPS18A"	0.00755963273524735	0.113295362367772	0.828458063657313	0.407440910255197	0.642603989751188	-11.1907598110932
"AC004381.6"	-0.00109671388035637	0.0022259123940124	-0.828405517071263	0.407470656044042	0.642611825144556	-11.1908033443706
"RP1-79C4.4"	0.000447567085346974	0.000327123259308208	0.828213567576347	0.407579326612943	0.642744122321943	-11.1909623453347
"CDH23"	-0.000731388964542837	0.00141927405845563	-0.82762460575783	0.407912870156604	0.643225295230001	-11.1914499807032
"B3GAT2"	0.00261780846803958	0.0105454189484625	0.827587211970165	0.407934052667941	0.643225295230001	-11.1914809294624
"FRY"	-0.00183127580112841	0.00533969153441818	-0.827327981319724	0.408080917442811	0.643397089422898	-11.1916954418154
"SLC38A6"	0.00344641776360666	0.0179952335614979	0.827307326106784	0.408092620821541	0.643397089422898	-11.1917125310335
"MAGI2"	-0.0011559558574409	0.0019752175537536	-0.826868208808514	0.408341474874272	0.643750297906768	-11.192075736516
"LINC00475"	-0.000457278726926559	0.000424251987489254	-0.82680484317851	0.408377392545167	0.643767789670491	-11.1921281319793
"CCDC168"	0.00111207305476429	0.00213337071732553	0.826504305519384	0.408547772556029	0.64399723340671	-11.1923765844226
"CLEC11A"	0.00229984451062796	0.00859586645866311	0.826239600805351	0.40869787330858	0.644194684833963	-11.1925953392135
"RP11-313P13.5"	-0.0030990540473988	0.01509690371915	-0.826177547058232	0.408733065623716	0.644211003157161	-11.1926466109538
"PARD3"	-0.00178242552392685	0.00430319325172088	-0.825996699171469	0.408835639517551	0.64433351427368	-11.1927960140678
"ASB9"	0.000790365845165247	0.000824337741928925	0.825449587974021	0.40914604513084	0.644783537732778	-11.1932477976654
"IL1R1"	-0.00192882270172117	0.00385305627761681	-0.825135028436529	0.409324575165539	0.644974912505934	-11.1935074134536
"TSPAN17"	0.00388708310595522	0.0271256269074595	0.82511839416788	0.409334017328545	0.644974912505934	-11.1935211394799
"EBPL"	0.00740495634981219	0.0914390232854742	0.825104175724299	0.409342088291794	0.644974912505934	-11.1935328718313
"ABCD1"	0.00272296116383779	0.0132741108381023	0.82496859049647	0.409419056703784	0.645056997485733	-11.1936447398501
"RP11-603J24.4"	0.000727327798596952	0.000877045789298226	0.824894490077359	0.409461125334942	0.645084089755906	-11.1937058705069
"FAM69C"	0.000277069180710393	0.000203707207591103	0.824782756804832	0.409524563925272	0.645144843916779	-11.1937980367748
"NEU4"	-0.00117288219597171	0.00200424171047415	-0.824343201275678	0.409774186283539	0.645498877627769	-11.1941604951207
"SCARB1"	-0.00337838440972232	0.0202072228070457	-0.824190994167296	0.409860645364119	0.64559586015903	-11.1942859603694
"MIA"	-0.00156979226212485	0.00312872448238794	-0.824069785659355	0.409929503889658	0.645665108914021	-11.1943858567166
"PQBP1"	-0.0100076606172627	0.209909124891843	-0.823999926480746	0.409969193997737	0.64568840993085	-11.1944434258431
"KIF18A"	0.00254205092189505	0.0109485489553628	0.823856291654481	0.410050806512694	0.645772606533244	-11.1945617762253
"AC005339.2"	0.000324920343892208	0.000296058281491274	0.823818198321962	0.410072452554309	0.645772606533244	-11.1945931604201
"PPRC1"	0.00398689689089721	0.0246822004113996	0.823589015080423	0.410202697293788	0.645938491458069	-11.1947819484444
"FBXO15"	0.00127900777134331	0.00227167913972972	0.823452003137779	0.410280572866453	0.646021896502426	-11.1948947859513
"KATNB1"	-0.00328266567777246	0.020146106329616	-0.823317125656668	0.410357243825373	0.646103394767548	-11.1950058472683
"DPYSL2"	0.00333948734756941	0.0162950099646734	0.822867255893575	0.410613033369593	0.646466886446936	-11.1953761491918
"GMPR"	0.0027252491919158	0.0132123902921313	0.822120640927481	0.411037757030884	0.647096286791064	-11.1959902648201
"CH507-9B2.9"	0.00108897597030715	0.00173557648796344	0.821931098044897	0.411145622990038	0.647226812275972	-11.1961460814343
"CTD-2236F14.1"	0.000460852760931962	0.000593027830641077	0.821339179577029	0.411482582937536	0.647717277820258	-11.1966324457841
"DPY19L1"	-0.00171048754021063	0.00518556900776516	-0.82129605887044	0.411507136558488	0.647717277820258	-11.1966678632825
"TIMM50"	0.0059955004375323	0.068585800235439	0.821191350755026	0.411566762656038	0.647771816329915	-11.1967538582971
"ALOX12B"	0.000349361132620359	0.000258509161499207	0.821063179070647	0.411639757076293	0.647847387570463	-11.1968591086251
"DUBR"	0.00124754087543845	0.0026006991833651	0.820803649914577	0.411787583765579	0.648040715106814	-11.1970721750423
"HMGXB3"	0.00582889843510089	0.0591537351105478	0.820608877703213	0.411898545866115	0.648176007950834	-11.1972320335237
"IGHV1OR15-3"	-0.000821656504400018	0.00178476841267968	-0.820463222731911	0.411981537373353	0.648267271676854	-11.197351554446
"AC007383.3"	0.0024591598852971	0.00923684495298623	0.820418460116343	0.41200704427592	0.648268075792997	-11.1973882812967
"SNX16"	-0.00292266437435085	0.0133634964180794	-0.820291814440711	0.412079215350295	0.648342298599241	-11.1974921807458
"CTB-55O6.13"	0.0012590779778007	0.00221049313704532	0.819894079892781	0.41230591952742	0.648594606543577	-11.1978183758196
"RP11-444D3.1"	0.00238333658124066	0.0102794504139967	0.819883577042565	0.412311907034952	0.648594606543577	-11.1978269874061
"RP11-736K20.5"	-0.000921611086189442	0.00113592454203165	-0.819878844673317	0.412314604900095	0.648594606543577	-11.1978308675741
"KAT6B"	0.00845256791329995	0.122683848552219	0.819483769247057	0.412539869425424	0.648909601743594	-11.198154719212
"DLGAP1"	0.00190998553239705	0.0054476015181588	0.819358307874012	0.412611420385415	0.648982787779474	-11.1982575298903
"CDK16"	-0.0068432163119308	0.0882953142680217	-0.818392740388854	0.413162332259969	0.649809890064421	-11.1990482479508
"RP11-319G6.1"	0.00300808228385343	0.0175961513140202	0.818301724230309	0.413214284686223	0.649852190487975	-11.1991227344066
"POMGNT2"	-0.00251251894882324	0.0112839620586099	-0.818212459991661	0.413265240867518	0.649892919106178	-11.1991957790696
"TRMT2A"	0.00547701717364353	0.0539157036709491	0.817914871716741	0.413435144989969	0.650120686674034	-11.1994392371205
"PLCXD1"	-0.00257443076665853	0.0114637077865595	-0.817545782354602	0.413645929182794	0.650378216406265	-11.1997410674591
"FOXM1"	-0.00146393443351508	0.00313418269564047	-0.817540280213545	0.413649071895945	0.650378216406265	-11.1997455659169
"RP11-378J18.9"	0.000904293066575203	0.00119293394585567	0.817457419113883	0.413696402211788	0.650404266896264	-11.1998133080896
"CTB-129P6.4"	0.000909417305052028	0.00136921833030011	0.817384127594572	0.413738269049069	0.650404266896264	-11.1998732210371
"SLC16A10"	-0.00147190224991054	0.00322095618387643	-0.817361595262822	0.413751140857747	0.650404266896264	-11.1998916392571
"RP11-3D4.3"	0.000423283075577643	0.000315226140052897	0.817335666284485	0.413765953326449	0.650404266896264	-11.1999128333114
"HIST1H2AM"	-0.00233609448989762	0.00973792890010435	-0.816740689349767	0.414105932531953	0.650899233952497	-11.2003989760606
"CYTH3"	-0.00147206542012942	0.0032480643553103	-0.816338754092853	0.414335698209318	0.651220915887441	-11.200727188324
"PHF19"	0.00321438209620845	0.0175398379956409	0.816209713738436	0.414409479922476	0.651276967956182	-11.2008325258343
"IGSF8"	0.00715940023833786	0.101258552060082	0.816188544212622	0.414421584815148	0.651276967956182	-11.2008498052353
"RP11-136L23.2"	0.000560028679209722	0.000417984723838045	0.816055232817022	0.41449781807081	0.651343975460412	-11.2009586089513
"PSMD8"	-0.0131409556871126	0.396575243910664	-0.816026146331733	0.414514452090769	0.651343975460412	-11.2009823458787
"FOXJ1"	-0.00127039110074145	0.00316630048195339	-0.815085499828124	0.415052603160544	0.652150082574137	-11.2017495335743
"XXYLT1-AS2"	-0.0013690816261064	0.00361886834724446	-0.814711580690869	0.41526663982866	0.652446859148016	-11.2020542548605
"FAM83A"	-0.00110129489010631	0.00139328425954023	-0.813747235230081	0.4158189459405	0.653246966414992	-11.2028394924052
"CTD-2501E16.2"	0.000418299307833839	0.000313454719567882	0.813734461939673	0.415826264451324	0.653246966414992	-11.202849887072
"FANCC"	0.00216674455349893	0.00836664644389043	0.812647069154033	0.416449569606243	0.654186528633428	-11.2037341891134
"SYBU"	0.0025006688507638	0.00935786127177133	0.812566730748601	0.4164956423019	0.654206354855652	-11.2037994759343
"NYNRIN"	-0.00074329755019146	0.00107198449270812	-0.812511189578729	0.416527495967427	0.654206354855652	-11.2038446075652
"SYNPO2"	-0.00196496509061389	0.00631015243322091	-0.812493109708036	0.41653786534534	0.654206354855652	-11.2038592982375
"ANKS1A"	0.00207968964922456	0.00699072487391504	0.812191754280639	0.416710724647589	0.654438212652005	-11.2041041143445
"CAMKK2"	-0.00433961046410376	0.0363548584879176	-0.81197396425266	0.416835676671593	0.654594809232684	-11.2042809867955
"RP11-664D1.1"	0.000275829766863256	0.000207340661290444	0.811923462569941	0.416864654008054	0.654600678233161	-11.2043219936372
"DLGAP3"	0.00146328098776473	0.00358309611036888	0.811393397973855	0.417168871203733	0.655038728259902	-11.2047522467352
"ZSWIM4"	0.00245933965425607	0.00956070954431426	0.811250544191748	0.417250880916015	0.655089836309673	-11.2048681530031
"AQP10"	0.000275445388940482	0.000207292860711099	0.811248703356529	0.417251937767476	0.655089836309673	-11.2048696464558
"NLRP11"	0.000404422941827716	0.000304658406387952	0.810677703957457	0.41757983336508	0.655564950261705	-11.2053327293927
"HSF2BP"	-0.000781215916916355	0.000943286283538827	-0.81031015251489	0.417790979582379	0.655856731158466	-11.2056306427156
"RP3-512E2.2"	0.0013060786813663	0.00219355827335056	0.810001739940744	0.417968200996998	0.656089972634163	-11.2058805176909
"B3GNT4"	-0.000678228599810539	0.000718534664628638	-0.809963542972952	0.417990152991489	0.656089972634163	-11.2059114581451
"DNAJC28"	-0.000887290525827176	0.00170420497460053	-0.809885853325619	0.418034803728277	0.6561203482627	-11.2059743841096
"ARHGEF15"	0.00100167261990245	0.00151823852901758	0.809781073113325	0.418095028733314	0.656175163098245	-11.2060592429499
"RP11-706O15.3"	0.0010515729285127	0.00213602175603902	0.809567733008526	0.418217667003084	0.656327919262071	-11.2062319877683
